1	441

2	1882

3	1935

4	1426

5	1429

6	1510

7	1700

8	1681

9	1760

10	1665

11	1723

12	1647

13	1533

14	1645

15	1644

16	1631

17	1596

18	1542

19	1610

20	1666

21	1692

22	1772

23	1841

24	1797

25	1814

26	1876

27	1851

28	1924

29	1962

30	2046

31	2143

32	2115

33	2161

34	2188

35	2199

36	2294

37	2284

38	2286

39	2373

40	2522

41	2480

42	2622

43	2631

44	2652

45	2720

46	2843

47	2906

48	2910

49	2971

50	3011

51	3026

52	2950

53	3003

54	3068

55	3055

56	3008

57	3034

58	3083

59	3075

60	3014

61	3039

62	3019

63	3050

64	2983

65	3054

66	3088

67	3176

68	3035

69	3122

70	3010

71	3000

72	3117

73	3044

74	2876

75	2915

76	2912

77	2898

78	2829

79	2681

80	2689

81	2813

82	2643

83	2508

84	2438

85	2446

86	2298

87	2262

88	2149

89	2164

90	2017

91	2032

92	1943

93	1913

94	1752

95	1732

96	1638

97	1597

98	1568

99	1533

100	1493

101	1469

102	1452

103	1433

104	1375

105	1346

106	1261

107	1295

108	1250

109	1186

110	1132

111	1075

112	1129

113	1028

114	1033

115	967

116	984

117	989

118	972

119	894

120	925

121	903

122	852

123	868

124	806

125	829

126	764

127	767

128	705

129	699

130	713

131	680

132	614

133	605

134	631

135	612

136	615

137	574

138	539

139	542

140	527

141	528

142	551

143	539

144	568

145	470

146	511

147	486

148	509

149	477

150	452

151	462

152	486

153	453

154	418

155	473

156	444

157	442

158	412

159	417

160	422

161	348

162	391

163	378

164	397

165	373

166	375

167	345

168	320

169	342

170	346

171	318

172	329

173	312

174	312

175	316

176	245

177	269

178	275

179	277

180	298

181	272

182	271

183	241

184	265

185	266

186	261

187	286

188	293

189	328

190	302

191	349

192	5949

193	109184

194	918

195	573

196	494

197	448

198	411

199	365

200	353

201	331

202	332

203	332

204	275

205	265

206	269

207	251

208	234

209	229

210	228

211	207

212	225

213	230

214	197

215	201

216	208

217	195

218	180

219	212

220	205

221	173

222	197

223	181

224	174

225	179

226	165

227	157

228	168

229	180

230	152

231	151

232	166

233	144

234	121

235	124

236	134

237	137

238	128

239	101

240	92

241	92

242	77

243	56

244	58

245	57

246	37

247	49

248	34

249	21

250	37

251	14

252	22

253	27

254	18

255	4

