0	0

1	0

2	0

3	0

4	0

5	0

6	0

7	0

8	0

9	0

10	0

11	0

12	5

13	8

14	16

15	44

16	64

17	110

18	159

19	192

20	217

21	301

22	356

23	374

24	398

25	430

26	499

27	495

28	525

29	596

30	568

31	556

32	647

33	692

34	717

35	698

36	679

37	747

38	733

39	712

40	774

41	836

42	875

43	841

44	849

45	841

46	878

47	911

48	955

49	941

50	946

51	968

52	932

53	872

54	920

55	984

56	928

57	987

58	931

59	913

60	856

61	937

62	880

63	856

64	832

65	854

66	880

67	826

68	809

69	839

70	722

71	760

72	820

73	761

74	740

75	756

76	741

77	774

78	753

79	792

80	736

81	799

82	740

83	751

84	773

85	806

86	751

87	826

88	761

89	721

90	718

91	710

92	746

93	621

94	658

95	598

96	592

97	578

98	545

99	580

100	524

101	517

102	534

103	539

104	497

105	516

106	500

107	475

108	471

109	465

110	527

111	545

112	602

113	595

114	657

115	571

116	618

117	600

118	578

119	568

120	574

121	591

122	615

123	627

124	625

125	702

126	668

127	731

128	708

129	791

130	866

131	832

132	907

133	847

134	848

135	938

136	936

137	985

138	957

139	953

140	988

141	1101

142	1123

143	1168

144	1160

145	1154

146	1200

147	1199

148	1163

149	1066

150	1001

151	942

152	939

153	916

154	914

155	883

156	807

157	746

158	633

159	573

160	490

161	468

162	415

163	427

164	424

165	372

166	361

167	385

168	381

169	357

170	357

171	362

172	344

173	353

174	335

175	333

176	320

177	296

178	333

179	308

180	337

181	311

182	295

183	329

184	339

185	321

186	380

187	402

188	447

189	421

190	428

191	496

192	525

193	568

194	594

195	635

196	619

197	746

198	746

199	863

200	871

201	939

202	975

203	1052

204	886

205	934

206	1008

207	1195

208	1358

209	1341

210	1331

211	1317

212	1131

213	1277

214	1685

215	1668

216	1192

217	1037

218	1058

219	1278

220	1429

221	1195

222	1214

223	1358

224	1138

225	848

226	647

227	532

228	771

229	910

230	628

231	794

232	667

233	554

234	746

235	834

236	416

237	490

238	1192

239	737

240	1080

241	451

242	331

243	393

244	450

245	430

246	74

247	4

248	3

249	1

250	2

251	1

252	1

253	0

254	0

